Jour;Mois;Puissance moyenne journalière de l'injection RTE (W);Puissance moyenne journalière du refoulement RTE (W);Puissance moyenne journalière des pertes modélisées (W);Puissance moyenne journalière des consommations totales (W);Puissance moyenne journalière des consommations HTA télérelevées à courbe de charge (W);Puissance moyenne journalière des consommations totales profilées (W);Puissance moyenne journalière des consommations HTA profilées (W);Puissance moyenne journalière des consommations PME-PMI profilées (W);Puissance moyenne journalière des consommations professionnelles profilées (W);Puissance moyenne journalière des consommations résidentielles profilées (W);Puissance moyenne journalière de la production décentralisée totale (W);Puissance moyenne journalière de la production décentralisée télérelevée à courbe de charge (W);Puissance moyenne journalière de la production décentralisée profilée (W);Puissance moyenne journalière de la production photovoltaïque profilée (W);Puissance moyenne journalière de la production autre profilée (W);Température moyenne journalière réalisée lissée (°C);Température moyenne journalière normale lissée (°C);Puissance moyenne journalière de la production éolienne totale (W);Puissance moyenne journalière de la production photovoltaïque totale (W);Puissance moyenne journalière du soutirage net vers autres GRD (W);Puissance moyenne journalière des consommations HTA totales (W);Pseudo rayonnement;Puissance moyenne journalière de la production autre  (W)
2018-03-05;3;49578152417.0;939930479.0;3653680717.0;50971955063.0;12648464507.0;38323490556.0;1720128643.0;6607847629.0;5932611609.0;24062902675.0;6426916290.0;6094191441.0;332724849.0;313831378.0;1117890.0;6.5;7.7;2824486688.0;628682395.0;439502448.0;14368593150.0;33;2943609713.0
2018-03-06;3;49497439792.0;661936083.0;3644724885.0;50357811818.0;13178692937.0;37179118881.0;1764071495.0;6499094251.0;6085716233.0;22830236902.0;5601556232.0;5239754833.0;361801399.0;342926032.0;1118027.0;6.9;7.8;1826363375.0;817542143.0;434523236.0;14942764432.0;36;2928140381.0
2018-03-15;3;43902008667.0;1922211688.0;3111388811.0;46358080986.0;13079529220.0;33278551767.0;1673849744.0;6180410452.0;5578784276.0;19845507295.0;7876590373.0;7514075967.0;362514406.0;343337823.0;1137786.0;9.8;8.6;4050164757.0;785017852.0;386917555.0;14753378964.0;28;3010545208.0
2018-03-17;3;43022746979.0;1144785188.0;3444437282.0;44468770698.0;9617356304.0;34851414394.0;1066006241.0;5302406071.0;5335109673.0;23147892410.0;6422200865.0;6078451088.0;343749778.0;324570627.0;1154652.0;7.7;8.7;2564419924.0;799574423.0;386954676.0;10683362545.0;31;3026229538.0
2018-03-29;3;44922078042.0;1180142792.0;3204742241.0;47139034065.0;13136947683.0;34002086382.0;1690018253.0;6323102061.0;5567805352.0;20421160717.0;6987251398.0;6546543900.0;440707497.0;421312480.0;1154327.0;9.0;10.0;2931387035.0;1005796950.0;385410340.0;14826965936.0;40;3017790941.0
2018-04-09;4;39414077063.0;790277146.0;2708457527.0;39233951099.0;12070736472.0;27163214627.0;1417676234.0;5729420627.0;4509952239.0;15506165526.0;3613106264.0;3271017850.0;342088414.0;323186366.0;1152013.0;12.9;11.3;1415129597.0;716353834.0;294497555.0;13488412706.0;15;1481602006.0
2018-04-11;4;41264793188.0;1059659646.0;2868822183.0;41296448846.0;12744472926.0;28551975920.0;1624718578.0;5691371745.0;4847855058.0;16388030538.0;4272919931.0;3847202007.0;425717925.0;406821136.0;1151957.0;12.1;11.6;2120170799.0;692820358.0;312782444.0;14369191504.0;29;1459898011.0
2018-04-16;4;36772163792.0;646276042.0;2477052483.0;37227318682.0;11892623282.0;25334695400.0;1315726805.0;5162647706.0;4239521868.0;14616799021.0;3863938143.0;3326997390.0;536940753.0;517731449.0;1151708.0;13.0;12.2;1263455722.0;1144480200.0;285454727.0;13208350087.0;46;1455965715.0
2018-04-17;4;35725764792.0;836680542.0;2385667785.0;36920346994.0;12563339314.0;24357007681.0;1467110429.0;5115402805.0;4267620234.0;13506874212.0;4695100841.0;3898675300.0;796425541.0;777216152.0;1151708.0;14.0;12.3;1504637208.0;1724438306.0;278170311.0;14030449743.0;88;1465959702.0
2018-04-24;4;32423615083.0;841663708.0;2117240475.0;33633739059.0;12483675303.0;21150063756.0;1359136115.0;4732161964.0;3815816066.0;11242949611.0;4413243933.0;3629041254.0;784202679.0;765070601.0;1150944.0;17.0;13.3;1305962722.0;1620276403.0;244215773.0;13842811418.0;74;1486944259.0
2018-04-25;4;32029339979.0;2297938896.0;2087143042.0;34028131285.0;12490835645.0;21537295640.0;1430322980.0;4718859243.0;3838073082.0;11550040336.0;6632609504.0;6063167828.0;569441676.0;550284872.0;1150944.0;16.1;13.4;3994004646.0;1159919582.0;248736259.0;13921158625.0;50;1478668026.0
2018-05-03;5;37096578563.0;1362295708.0;2502281399.0;37953831319.0;12384685840.0;25569145479.0;1340296800.0;5058627170.0;4379559871.0;14790661638.0;5006410654.0;4467537288.0;538873366.0;522915975.0;270779.0;11.8;14.4;2436678813.0;1073221402.0;284580790.0;13724982640.0;44;1496459913.0
2018-06-12;6;31895689521.0;1381900604.0;2077482913.0;33220508542.0;12671900003.0;20548608539.0;1486059754.0;4786981439.0;3736797360.0;10538769987.0;5043468284.0;4533935665.0;509532619.0;494328026.0;282023.0;18.8;18.9;2422630465.0;1144568690.0;259265745.0;14157959757.0;31;1473355600.0
2018-07-13;7;33467791854.0;610872208.0;2235650100.0;34081817809.0;12901845222.0;21179972587.0;1630455863.0;5241977021.0;4027247836.0;10280291867.0;3744879568.0;2960204705.0;784674863.0;776206737.0;271694.0;22.3;21.3;878266181.0;1711922554.0;284331305.0;14532301085.0;78;1154189980.0
2018-07-17;7;33253278271.0;901528750.0;2229806617.0;33988403568.0;13126423157.0;20861980410.0;1637441016.0;5336474590.0;3894946361.0;9993118443.0;4152371937.0;3471232175.0;681139762.0;673479434.0;273968.0;22.8;21.5;1478106028.0;1560726865.0;285911273.0;14763864173.0;64;1112697607.0
2018-07-20;7;33316678063.0;615139729.0;2203008680.0;33673071030.0;12638706402.0;21034364628.0;1551438254.0;5216787082.0;3984182254.0;10281957038.0;3458930204.0;2853834116.0;605096088.0;597456374.0;273965.0;22.5;21.6;1030639694.0;1350369817.0;284388827.0;14190144656.0;45;1076340344.0
2018-07-26;7;35399599729.0;448696479.0;2366171444.0;35671112902.0;13418021862.0;22253091039.0;1620978361.0;5427294936.0;4237588164.0;10967229578.0;3397042648.0;2589830008.0;807212640.0;800138888.0;273251.0;25.6;21.7;604837069.0;1767867438.0;310661552.0;15039000223.0;85;1024110377.0
2018-07-30;7;31885801563.0;884142604.0;2160355204.0;32947373122.0;11721348318.0;21226024804.0;1406849821.0;5116610017.0;3807406972.0;10895157994.0;4381659001.0;3683365344.0;698293657.0;691372817.0;273290.0;23.9;21.7;1769495153.0;1623856419.0;275589633.0;13128198139.0;64;987931874.0
2018-08-10;8;28075463521.0;1516202875.0;1910943819.0;29569760978.0;10023768993.0;19545991985.0;1381242590.0;4821921542.0;3563289039.0;9779538814.0;5175181296.0;4481342300.0;693838995.0;688745294.0;842872.0;21.3;21.3;2516000063.0;1628153036.0;253737144.0;11405011583.0;68;1029629808.0
2018-08-19;8;25033087188.0;867770375.0;1841423824.0;25963885785.0;7572522251.0;18391363535.0;816144940.0;3606841531.0;3145101851.0;10823275212.0;3874115869.0;3099706157.0;774409712.0;769353343.0;842867.0;21.6;20.7;1216425646.0;1722377487.0;234123072.0;8388667191.0;90;935078430.0
2018-08-21;8;32232839021.0;461010875.0;2114316643.0;32408031141.0;11794282647.0;20613748494.0;1485220127.0;4901100976.0;3788429258.0;10438998132.0;3039443492.0;2364172614.0;675270879.0;670204096.0;842867.0;22.7;20.5;549921653.0;1590328655.0;288923854.0;13279502774.0;71;898006311.0
2018-09-07;9;31960678354.0;817258833.0;2125191140.0;32638474875.0;12253363806.0;20385111069.0;1426894493.0;4785225081.0;3932502150.0;10240489345.0;3902871315.0;3331148117.0;571723199.0;567613035.0;290347.0;18.9;18.7;1577775819.0;1387469426.0;282624822.0;13680258299.0;64;937552410.0
2018-09-18;9;32805425875.0;1517632917.0;2211973342.0;33761625693.0;13058362311.0;20703263382.0;1557341866.0;4944560792.0;4001467067.0;10199893656.0;4969978552.0;4456938786.0;513039766.0;509014401.0;474420.0;20.5;17.3;2995394632.0;1184138029.0;284172475.0;14615704177.0;62;790372773.0
2018-09-25;9;33015258417.0;1935094875.0;2231821432.0;34071514986.0;12634122066.0;21437392920.0;1579335277.0;4959230582.0;3981874604.0;10916952456.0;5504896827.0;4897609684.0;607287144.0;603429106.0;300461.0;15.8;16.3;3288163431.0;1428833428.0;281723951.0;14213457343.0;92;787819101.0
2018-10-07;10;27788392292.0;2082479833.0;2039771581.0;28454261574.0;7848344583.0;20605916992.0;698960317.0;3313436058.0;3415856935.0;13177663681.0;5040865094.0;4759736015.0;281129079.0;277511189.0;300576.0;15.3;14.7;3748833396.0;562192715.0;252744396.0;8547304900.0;25;729807025.0
2018-10-09;10;35360040333.0;671467583.0;2321361511.0;35196360808.0;12646136723.0;22550224085.0;1495609405.0;5072157145.0;4219278993.0;11763178542.0;3145893435.0;2666146117.0;479747318.0;475755585.0;300797.0;15.2;14.5;1379181708.0;1010768608.0;316743865.0;14141746128.0;72;755481772.0
2018-10-15;10;33088031625.0;1421676896.0;2172319126.0;33148123926.0;11959713804.0;21188410122.0;1309739746.0;4807730756.0;3888578452.0;11182361168.0;3940541124.0;3652353512.0;288187612.0;283815449.0;301446.0;18.2;13.6;2532851410.0;544279384.0;286452801.0;13269453550.0;35;863281996.0
2018-10-20;10;30019870896.0;973139667.0;2204415684.0;30459993525.0;8941926377.0;21518067147.0;851793675.0;3899083057.0;3924803163.0;12842387252.0;3888552044.0;3431352992.0;457199052.0;452783305.0;340821.0;15.2;12.9;2010557965.0;1005839991.0;270874064.0;9793720052.0;83;872083074.0
2018-10-25;10;37844662188.0;434111333.0;2487777623.0;37220949974.0;12534931401.0;24686018573.0;1519337132.0;5179043003.0;4455669264.0;13531969174.0;2645768009.0;2266008205.0;379759803.0;374631295.0;352719.0;13.3;12.2;842108306.0;912142455.0;347591265.0;14054268533.0;62;891191332.0
2018-11-05;11;40830848354.0;1494070958.0;2912872662.0;42041288739.0;12059818649.0;29981470090.0;1452291419.0;5704632644.0;4956431435.0;17868114593.0;5998723547.0;5779846617.0;218876930.0;210653349.0;350819.0;10.8;10.6;3204933701.0;440394349.0;381339541.0;13512110068.0;29;2343864435.0
2018-11-07;11;40674499438.0;3672655729.0;3030590506.0;43259857272.0;12851235199.0;30408622073.0;1519833367.0;5835928795.0;5171710439.0;17881149473.0;9631874393.0;9457790254.0;174084140.0;165937403.0;345297.0;11.3;10.3;6935700285.0;314010253.0;343270323.0;14371068566.0;30;2373461488.0
2018-11-11;11;32657765104.0;3514799021.0;2617361824.0;35061404753.0;7967178523.0;27094226230.0;802445544.0;3895321538.0;4133131040.0;18263328109.0;8835191643.0;8606607852.0;228583791.0;220400632.0;345329.0;12.2;9.7;5835272896.0;510537988.0;299391148.0;8769624067.0;33;2479851177.0
2018-11-13;11;39776273958.0;1132703750.0;2844410980.0;41287932533.0;12791475060.0;28496457474.0;1551575239.0;5798763330.0;5029269211.0;16116849694.0;5861532004.0;5600282430.0;261249573.0;251673017.0;1336169.0;12.3;9.4;2844807229.0;566926351.0;372758698.0;14343050299.0;50;2442593472.0
2018-12-01;12;41101115042.0;3305074208.0;3464842103.0;43334182342.0;9485969466.0;33848212876.0;1084274641.0;4999002339.0;5316490697.0;22448445199.0;9395290859.0;9226170302.0;169120557.0;151648965.0;1414079.0;8.9;6.9;6226056677.0;403738187.0;392307247.0;10570244107.0;32;2752125135.0
2018-12-10;12;46549061458.0;1426012542.0;3518135581.0;47893521049.0;12570132563.0;35323388486.0;1587940694.0;6251395337.0;5714740731.0;21769311725.0;6745219740.0;6528044398.0;217175342.0;201166661.0;1318706.0;9.4;5.9;3310029092.0;491994334.0;456612025.0;14158073257.0;65;2930343217.0
2018-12-16;12;48518428813.0;811862313.0;4116835865.0;48867438754.0;8928528545.0;39938910209.0;1016596521.0;4890250850.0;5634129485.0;28397933352.0;5780104062.0;5650526977.0;129577085.0;112954492.0;1919714.0;4.5;5.4;2605949820.0;183303684.0;502395943.0;9945125066.0;25;2977308378.0
2018-12-28;12;52955448854.0;434602563.0;4002229589.0;52217623008.0;10036206771.0;42181416237.0;1622254883.0;6790774740.0;6214230565.0;27554156048.0;4251304681.0;4102646574.0;148658107.0;133761124.0;375499.0;4.1;4.9;844389643.0;352457730.0;552298376.0;11658461654.0;34;3037452177.0
2018-12-29;12;49483336938.0;857320979.0;4167483769.0;49271574009.0;8649464602.0;40622109407.0;1081955662.0;5755186231.0;5947827869.0;27837139645.0;5336163949.0;5160410682.0;175753267.0;160849346.0;375499.0;4.3;4.8;1927094323.0;396406978.0;523122128.0;9731420264.0;43;2994692941.0
2019-01-02;1;49391910708.0;1101659854.0;3789010983.0;50268495349.0;10664753753.0;39603741596.0;1686679881.0;6566831396.0;6035899674.0;25314330644.0;6280819568.0;6096797879.0;184021689.0;170227170.0;382515.0;6.0;4.8;2818809326.0;485988605.0;513564090.0;12351433634.0;52;2940922519.0
2019-01-21;1;58945756438.0;346459708.0;4755893717.0;58032371597.0;13286103492.0;44746268105.0;1775683386.0;7382680509.0;6722383463.0;28865520746.0;4790900491.0;4499231904.0;291668587.0;278760379.0;435548.0;2.9;5.2;1252938615.0;558714420.0;601931906.0;15061786878.0;58;2946238803.0
2019-01-25;1;58906832396.0;751393208.0;4800208930.0;58464053218.0;13373718940.0;45090334278.0;1812662661.0;7440131580.0;6981083485.0;28856456553.0;5716230181.0;5499380004.0;216850177.0;203629256.0;436669.0;3.0;5.4;2191328312.0;475414242.0;607407221.0;15186381601.0;54;3009430933.0
2019-01-29;1;57745100583.0;1357188833.0;4756942332.0;58133958137.0;13778621622.0;44355336515.0;1906832116.0;7567145508.0;6848983927.0;28032374964.0;7072747774.0;6898641181.0;174106594.0;160155552.0;932269.0;4.2;5.6;3609825708.0;363087510.0;569759054.0;15685453738.0;31;3065184972.0
2019-02-15;2;48192610813.0;1112680458.0;3711428340.0;49738469226.0;12728293320.0;37010175906.0;1633857963.0;6293548854.0;5936492754.0;23146276335.0;6867568702.0;6373092754.0;494475948.0;476262527.0;995010.0;7.2;6.5;2437803854.0;1198477051.0;497601491.0;14362151283.0;99;3194512700.0
2019-02-25;2;42832805771.0;1117694958.0;3165831929.0;44675198914.0;12215975998.0;32459222916.0;1527499746.0;5888486878.0;5112214527.0;19931021765.0;6556174081.0;5960492179.0;595681902.0;576778853.0;994853.0;9.8;7.2;2080105188.0;1332522353.0;430254050.0;13743475744.0;98;3107122605.0
2019-02-26;2;42184257146.0;852155771.0;3088537979.0;43922776695.0;12784778744.0;31137997951.0;1598324861.0;5865274355.0;5141501495.0;18532897240.0;6108278681.0;5517740346.0;590538335.0;571617319.0;1013139.0;10.4;7.2;1660070528.0;1320203442.0;429065382.0;14383103605.0;95;3092635538.0
2019-03-02;3;36710239542.0;2618776167.0;3076674599.0;39721524897.0;9209125303.0;30512399594.0;996075493.0;4937104249.0;4787431982.0;19791787869.0;9081883770.0;8692515053.0;389368717.0;373489208.0;455772.0;10.4;7.5;5089202854.0;887480615.0;375147649.0;10205200796.0;42;3072129509.0
2019-03-13;3;43748235104.0;5606163813.0;3507387677.0;47999201638.0;13097213126.0;34901988513.0;1665816486.0;6043603051.0;5578068868.0;21614500107.0;13770033757.0;13294016110.0;476017647.0;458587577.0;1223477.0;8.6;8.4;9600016757.0;1106713490.0;405515733.0;14763029612.0;47;3031664968.0
2019-03-14;3;44578723021.0;5719922771.0;3591585502.0;48730963130.0;13196810802.0;35534152328.0;1680484440.0;6169308103.0;5813754214.0;21870605571.0;13877149850.0;13542437198.0;334712652.0;317164967.0;1261407.0;8.8;8.5;10003484812.0;793516763.0;413401467.0;14877295242.0;27;3049091116.0
2019-04-02;4;38381495375.0;1876979667.0;2664619668.0;39350048112.0;12553092320.0;26796955792.0;1477717185.0;5497630213.0;4706658324.0;15114950070.0;5843388259.0;5400768982.0;442619277.0;428871148.0;1278665.0;12.0;10.4;3712613708.0;949235190.0;333236186.0;14030809505.0;32;1180910625.0
2019-04-07;4;36756339604.0;587195708.0;2778398503.0;36704199072.0;8079797941.0;28624401131.0;853525623.0;3928335256.0;4127019040.0;19715521212.0;3677868118.0;3208052573.0;469815545.0;456523202.0;1281441.0;9.7;11.0;1347121639.0;1100898804.0;364414439.0;8933323564.0;36;1229311800.0
2019-04-14;4;37405685271.0;918648021.0;2901176261.0;37948641694.0;8213599375.0;29735042320.0;861016252.0;4003667082.0;4268259493.0;20602099493.0;4731953258.0;4063748780.0;668204479.0;654276555.0;1303939.0;8.4;11.9;2061971146.0;1534969788.0;369172552.0;9074615627.0;53;1134408915.0
2019-04-19;4;33806278313.0;1390140333.0;2304580148.0;35100385720.0;11836740381.0;23263645339.0;1355016925.0;4837252845.0;4142380975.0;12928994594.0;5281062109.0;4435176787.0;845885322.0;832374598.0;543779.0;15.3;12.6;2236783674.0;1811913338.0;292234219.0;13191757306.0;71;1231321201.0
2019-04-22;4;27918744271.0;949134688.0;2054196902.0;28683767339.0;8117012072.0;20566755267.0;1237514464.0;3282287883.0;3290853473.0;12756099447.0;4028733405.0;3406145836.0;622587569.0;609268417.0;543085.0;16.5;13.0;1572391701.0;1251840487.0;260378748.0;9354526536.0;33;1203847203.0
2019-05-03;5;36603048292.0;580927313.0;2443979946.0;36823994269.0;11735748214.0;25088246055.0;1317565448.0;5055733731.0;4388822924.0;14326123951.0;3564721543.0;3076867394.0;487854149.0;474020733.0;549165.0;12.3;14.4;1018885896.0;1138881551.0;318868307.0;13053313662.0;27;1406206020.0
2019-05-18;5;31101407813.0;599607438.0;2269665857.0;31262939159.0;8860144676.0;22402794483.0;912389396.0;3982853687.0;3788683923.0;13718867477.0;3302491362.0;2850044631.0;452446731.0;438204441.0;549009.0;13.6;16.2;870714478.0;1009568806.0;271686721.0;9772534072.0;16;1421572223.0
2019-05-27;5;31383749604.0;1372748458.0;2133170432.0;32750060031.0;11778610493.0;20971449538.0;1173144692.0;4690924696.0;3639850265.0;11467529885.0;5128721743.0;4532924238.0;595797505.0;581913439.0;514995.0;16.5;17.2;2408184229.0;1308372403.0;256492426.0;12951755185.0;35;1411351355.0
2019-06-01;6;27036377917.0;845044938.0;2002262595.0;28075625532.0;8797706680.0;19277918852.0;936790135.0;3856974726.0;3475766308.0;11008387684.0;4114283405.0;3144405915.0;969877489.0;957508565.0;1963354.0;19.3;17.8;593071063.0;2139979383.0;227728257.0;9734496815.0;95;1380450917.0
2019-06-04;6;31411771104.0;1986761750.0;2153948560.0;33043675368.0;12697302321.0;20346373048.0;1493905767.0;4828675555.0;3707805575.0;10315986150.0;6018194436.0;5243121075.0;775073361.0;763147110.0;1963464.0;20.1;18.1;2972437484.0;1769758550.0;245579861.0;14191208088.0;53;1275154722.0
2019-06-06;6;31723052229.0;1348627125.0;2146187866.0;32974586112.0;12424750041.0;20549836071.0;1446769393.0;4867446561.0;3703881777.0;10531738339.0;5004304030.0;4235159533.0;769144497.0;757252595.0;1938478.0;17.1;18.3;1897363860.0;1805876953.0;257955155.0;13871519434.0;49;1300162844.0
2019-06-10;6;27444133042.0;1261320417.0;2015320792.0;28193554978.0;8462647203.0;19730907775.0;1253820259.0;3338974461.0;3085580596.0;12052532460.0;4255296620.0;3735978625.0;519317994.0;509385881.0;505476.0;16.0;18.7;1819412317.0;1169606837.0;229233474.0;9716467462.0;26;1265512040.0
2019-06-14;6;32506216875.0;742914188.0;2161397847.0;33154751183.0;12158035645.0;20996715538.0;1422720330.0;4943746638.0;3813712616.0;10816535954.0;3823771405.0;3222355115.0;601416290.0;591444363.0;492650.0;16.5;19.1;1350963645.0;1174054196.0;270925063.0;13580755975.0;34;1297947094.0
2019-06-15;6;27330335938.0;1459179917.0;2042625328.0;28574064948.0;8944463654.0;19629601295.0;918402351.0;4036037600.0;3417295477.0;11257865866.0;4969203668.0;4421736100.0;547467568.0;537523936.0;492650.0;16.9;19.1;2359310222.0;1282226559.0;223669412.0;9862866005.0;36;1326955678.0
2019-06-18;6;32428210958.0;966563354.0;2187582656.0;33451104252.0;12911579335.0;20539524917.0;1501125171.0;5079414904.0;3739871559.0;10219113283.0;4441542279.0;3628699584.0;812842695.0;803330609.0;492650.0;20.5;19.4;1378282109.0;1849889516.0;264502975.0;14412704506.0;57;1212548657.0
2019-07-01;7;33568247958.0;858194083.0;2110524745.0;34605340976.0;12662100249.0;21943240727.0;1457983142.0;5182585322.0;3835510408.0;11467161856.0;4276754029.0;3502664401.0;774089628.0;766940784.0;1035670.0;24.3;20.6;1651076765.0;1564230683.0;270942183.0;14120083391.0;59;1060738901.0
2019-07-16;7;33211022000.0;616387833.0;2058774479.0;34055100604.0;13051494330.0;21003606275.0;1612205336.0;5269025398.0;3856225621.0;10266149920.0;3801800371.0;2911033654.0;890766717.0;885483797.0;730362.0;21.4;21.5;811179833.0;2023675238.0;282559454.0;14663699666.0;86;966172502.0
2019-07-26;7;34411101833.0;1272332604.0;2160536452.0;35175900161.0;12753081397.0;22422818764.0;1499781870.0;5102844422.0;4246179478.0;11574012993.0;4465392674.0;3850602563.0;614790111.0;610114872.0;458912.0;26.7;21.7;2293766243.0;1254226007.0;267725291.0;14252863267.0;38;916693398.0
